date,customerId,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-10,777903919,CUS77790391948,48,30030,USD,WEB PAGE,0.099
2022-09-10,516277846,CUS51627784660,60,107000,USD,AGENCY,0.119
2022-09-10,670767053,CUS67076705360,60,12000,USD,WEB PAGE,0.125
2022-09-10,621784276,CUS62178427660,60,30000,USD,WEB PAGE,0.155
2022-09-10,449024837,CUS44902483760,60,80000,USD,WEB PAGE,0.16
2022-09-10,820187126,CUS82018712660,60,68000,USD,AGENCY,0.18
2022-09-10,627982852,CUS62798285260,60,39731.89,USD,WEB PAGE,0.099
2022-09-10,814081194,CUS81408119460,60,99671,USD,WEB PAGE,0.114
2022-09-10,887758987,CUS88775898760,60,78800,USD,WEB PAGE,0.145
2022-09-10,711511633,CUS71151163312,12,10300,USD,WEB PAGE,0.175
2022-09-10,804063814,CUS80406381460,60,55500,USD,WEB PAGE,0.115
2022-09-10,281019515,CUS28101951536,36,18000,USD,WEB PAGE,0.13
2022-09-10,537556956,CUS53755695636,36,10300,USD,WEB PAGE,0.099
2022-09-10,302517891,CUS30251789160,60,60000,USD,WEB PAGE,0.135
2022-09-10,475076114,CUS47507611448,48,13781,USD,WEB PAGE,0.115
2022-09-10,267120796,CUS26712079660,60,44313,USD,WEB PAGE,0.105
2022-09-10,135089919,CUS13508991960,60,24000,USD,WEB PAGE,0.135
2022-09-10,800122569,CUS80012256924,24,5000,USD,WEB PAGE,0.099
2022-09-10,298955625,CUS29895562560,60,30250,USD,WEB PAGE,0.099
2022-09-10,822635805,CUS82263580560,60,29000,USD,WEB PAGE,0.105
2022-09-10,378649525,CUS37864952560,60,17000,USD,WEB PAGE,0.099
2022-09-10,318069059,CUS31806905960,60,102100,USD,WEB PAGE,0.099
2022-09-10,298158498,CUS29815849812,12,10000,USD,AGENCY,0.13
2022-09-10,249595599,CUS24959559948,48,26000,USD,WEB PAGE,0.105
2022-09-10,215699606,CUS21569960648,48,26000,USD,AGENCY,0.105
2022-09-10,587460351,CUS58746035160,60,44000,USD,WEB PAGE,0.14
2022-09-10,170826767,CUS17082676724,24,25000,USD,WEB PAGE,0.125
2022-09-10,824597230,CUS82459723024,24,6200,USD,CONTACT CENTER,0.125
2022-09-10,682889107,CUS68288910724,24,8500,USD,WEB PAGE,0.099
2022-09-10,259032718,CUS25903271848,48,30000,USD,WEB PAGE,0.11
2022-09-10,606861460,CUS60686146060,60,40400,USD,WEB PAGE,0.099
2022-09-10,371309042,CUS37130904260,60,74200,USD,WEB PAGE,0.099
2022-09-10,819081123,CUS81908112360,60,50000,USD,AGENCY,0.14
2022-09-10,177944825,CUS17794482512,12,6500,USD,WEB PAGE,0.099
2022-09-10,144927612,CUS14492761260,60,80000,USD,WEB PAGE,0.105
2022-09-10,176820296,CUS17682029636,36,60000,USD,WEB PAGE,0.19
2022-09-10,439225274,CUS43922527460,60,17500,USD,WEB PAGE,0.145
2022-09-10,436109342,CUS43610934260,60,31000,USD,AGENCY,0.135
2022-09-10,400993472,CUS40099347260,60,1746,USD,WEB PAGE,0.135
2022-09-10,443884447,CUS44388444760,60,72000,USD,WEB PAGE,0.135
2022-09-10,546263764,CUS54626376412,12,10000,USD,WEB PAGE,0.125
2022-09-10,741432122,CUS74143212260,60,54500,USD,WEB PAGE,0.11
2022-09-10,879506477,CUS87950647748,48,49179.79,USD,WEB PAGE,0.099
2022-09-10,950451343,CUS95045134336,36,13461,USD,WEB PAGE,0.099
2022-09-10,711865136,CUS71186513624,24,24900,USD,WEB PAGE,0.105
2022-09-10,552290907,CUS55229090712,12,21261.45,USD,AGENCY,0.18
2022-09-10,542608867,CUS54260886724,24,12500,USD,AGENCY,0.18
2022-09-10,520136712,CUS52013671224,24,10000,USD,WEB PAGE,0.155
2022-09-10,339418996,CUS33941899624,24,7000,USD,WEB PAGE,0.14
2022-09-10,457694854,CUS45769485424,24,2000,USD,WEB PAGE,0.17
2022-09-10,632665726,CUS63266572612,12,4000,USD,WEB PAGE,0.135
2022-09-10,665873780,CUS66587378060,60,60700,USD,WEB PAGE,0.125
2022-09-10,971962581,CUS97196258124,24,4000,USD,WEB PAGE,0.135
2022-09-10,929816612,CUS92981661236,36,25000,USD,WEB PAGE,0.105
2022-09-10,475293525,CUS47529352560,60,108000,USD,AGENCY,0.18
2022-09-10,376305655,CUS37630565560,60,12000,USD,WEB PAGE,0.2
2022-09-10,431791761,CUS43179176124,24,15000,USD,WEB PAGE,0.12
2022-09-10,704804923,CUS70480492360,60,40000,USD,WEB PAGE,0.145
2022-09-10,883589357,CUS88358935760,60,91500,USD,AGENCY,0.135
2022-09-10,317032696,CUS31703269624,24,20000,USD,WEB PAGE,0.125
2022-09-10,597889294,CUS59788929460,60,29400,USD,WEB PAGE,0.099
2022-09-10,489594021,CUS48959402160,60,12000,USD,WEB PAGE,0.099
2022-09-10,495625781,CUS49562578160,60,22000,USD,WEB PAGE,0.105
2022-09-10,813539141,CUS81353914160,60,85800,USD,WEB PAGE,0.125
2022-09-10,686590933,CUS68659093360,60,52500,USD,WEB PAGE,0.115
2022-09-10,981828260,CUS98182826060,60,40300,USD,WEB PAGE,0.105
2022-09-10,142804414,CUS14280441460,60,100000,USD,WEB PAGE,0.15
2022-09-10,385581233,CUS38558123360,60,33800,USD,WEB PAGE,0.099
2022-09-10,112965993,CUS11296599324,24,1705,USD,WEB PAGE,0.104
2022-09-10,190364767,CUS19036476736,36,50000,USD,WEB PAGE,0.125
2022-09-10,783970641,CUS78397064124,24,13000,USD,WEB PAGE,0.18
2022-09-10,944654924,CUS94465492424,24,26950,USD,AGENCY,0.18
2022-09-10,586046728,CUS58604672860,60,22000,USD,AGENCY,0.125
2022-09-10,389575129,CUS38957512960,60,120000,USD,AGENCY,0.099
2022-09-10,904531372,CUS90453137236,36,15355,USD,AGENCY,0.099
2022-09-10,130985520,CUS13098552060,60,54400,USD,AGENCY,0.099
2022-09-10,605425479,CUS60542547924,24,10000,USD,WEB PAGE,0.12
2022-09-10,873589559,CUS87358955960,60,140000,USD,WEB PAGE,0.135
2022-09-10,190107334,CUS19010733412,12,10000,USD,WEB PAGE,0.1
2022-09-10,884639842,CUS88463984224,24,40000,USD,WEB PAGE,0.109
2022-09-10,791385716,CUS79138571648,48,28200,USD,WEB PAGE,0.105
2022-09-10,362540984,CUS36254098460,60,140000,USD,AGENCY,0.105
2022-09-10,501236461,CUS50123646160,60,50000,USD,WEB PAGE,0.105
2022-09-10,269183385,CUS26918338560,60,12700,USD,AGENCY,0.16
2022-09-10,294339701,CUS29433970160,60,12600,USD,CONTACT CENTER,0.165
2022-09-10,608818425,CUS60881842524,24,80000,USD,WEB PAGE,0.11
2022-09-10,477933883,CUS47793388360,60,40000,USD,WEB PAGE,0.13
2022-09-10,702329319,CUS70232931912,12,9760,USD,AGENCY,0.185
2022-09-10,506838201,CUS50683820148,48,25000,USD,WEB PAGE,0.099
2022-09-10,531695816,CUS53169581624,24,7500,USD,WEB PAGE,0.13
2022-09-10,417121599,CUS41712159960,60,19847,USD,WEB PAGE,0.099
2022-09-10,591614636,CUS59161463612,12,17000,USD,WEB PAGE,0.099
2022-09-10,934298270,CUS93429827060,60,65000,USD,WEB PAGE,0.105
2022-09-10,632744851,CUS63274485136,36,32000,USD,WEB PAGE,0.115
2022-09-10,334868011,CUS33486801136,36,60000,USD,WEB PAGE,0.1
2022-09-10,704649959,CUS70464995912,12,11500,USD,WEB PAGE,0.145
2022-09-10,740140125,CUS74014012560,60,100000,USD,AGENCY,0.18
2022-09-10,635143527,CUS63514352712,12,7698,USD,WEB PAGE,0.105
2022-09-10,691527253,CUS69152725324,24,60000,USD,WEB PAGE,0.1
2022-09-10,625263155,CUS62526315560,60,86900,USD,CONTACT CENTER,0.12
2022-09-10,381991348,CUS38199134860,60,38000,USD,WEB PAGE,0.099
2022-09-10,506966806,CUS50696680624,24,15000,USD,WEB PAGE,0.099
2022-09-10,874941068,CUS87494106848,48,30000,USD,WEB PAGE,0.115
2022-09-10,404378596,CUS40437859648,48,35000,USD,WEB PAGE,0.125
2022-09-10,477467145,CUS47746714524,24,12000,USD,WEB PAGE,0.18
2022-09-10,840362560,CUS84036256024,24,2500,USD,WEB PAGE,0.2
2022-09-10,722874742,CUS72287474236,36,5500,USD,WEB PAGE,0.145
2022-09-10,831246459,CUS83124645924,24,3000,USD,WEB PAGE,0.099
2022-09-10,272411200,CUS27241120012,12,16000,USD,AGENCY,0.105
2022-09-10,884618024,CUS88461802424,24,17150,USD,WEB PAGE,0.115
2022-09-10,737582297,CUS73758229760,60,44000,USD,WEB PAGE,0.105
2022-09-10,720277241,CUS72027724160,60,46667,USD,WEB PAGE,0.135
2022-09-10,372629827,CUS37262982760,60,83500,USD,WEB PAGE,0.105
2022-09-10,292181838,CUS29218183860,60,36869.06,USD,WEB PAGE,0.13
2022-09-10,528541937,CUS52854193724,24,18000,USD,WEB PAGE,0.17
2022-09-10,815839851,CUS81583985136,36,59150,USD,WEB PAGE,0.099
2022-09-10,794268812,CUS79426881260,60,110000,USD,WEB PAGE,0.099
2022-09-10,530380292,CUS53038029236,36,61278.23,USD,WEB PAGE,0.119
2022-09-10,233555762,CUS23355576224,24,15000,USD,WEB PAGE,0.099
2022-09-10,590464600,CUS59046460060,60,30000,USD,WEB PAGE,0.13
2022-09-10,795851444,CUS79585144460,60,125000,USD,WEB PAGE,0.099
2022-09-10,482211557,CUS48221155748,48,14925,USD,MAIL OFFER,0.119
2022-09-10,115284947,CUS11528494760,60,10000,USD,WEB PAGE,0.125
2022-09-10,935688644,CUS93568864460,60,50000,USD,CONTACT CENTER,0.1
2022-09-10,461104982,CUS46110498248,48,10000,USD,WEB PAGE,0.17
2022-09-10,467648582,CUS46764858260,60,15000,USD,WEB PAGE,0.13
2022-09-10,746196897,CUS74619689736,36,10000,USD,AGENCY,0.099
2022-09-10,196981186,CUS19698118624,24,13100,USD,WEB PAGE,0.099
2022-09-10,741319304,CUS74131930412,12,10000,USD,WEB PAGE,0.104
2022-09-10,204227568,CUS20422756836,36,13000,USD,WEB PAGE,0.135
2022-09-10,510732891,CUS51073289160,60,60000,USD,WEB PAGE,0.13
2022-09-10,264675483,CUS26467548360,60,120000,USD,AGENCY,0.145
2022-09-10,682746447,CUS68274644760,60,25000,USD,WEB PAGE,0.165
2022-09-10,623840216,CUS62384021624,24,52000,USD,AGENCY,0.11
2022-09-10,628823985,CUS62882398512,12,6000,USD,WEB PAGE,0.125
2022-09-10,688647272,CUS68864727212,12,40000,USD,WEB PAGE,0.11
2022-09-10,166317903,CUS16631790360,60,33300,USD,WEB PAGE,0.165
2022-09-10,440002207,CUS44000220748,48,26000,USD,CONTACT CENTER,0.125
2022-09-10,326494248,CUS32649424812,12,24903.5,USD,CONTACT CENTER,0.099
2022-09-10,255588469,CUS25558846960,60,87000,USD,WEB PAGE,0.119
2022-09-10,246795168,CUS24679516848,48,30000,USD,WEB PAGE,0.14
2022-09-10,493485032,CUS49348503260,60,17000,USD,WEB PAGE,0.135
2022-09-10,782202548,CUS78220254836,36,2800,USD,WEB PAGE,0.13
2022-09-10,343062078,CUS34306207860,60,51423,USD,WEB PAGE,0.14
2022-09-10,867816011,CUS86781601160,60,78450,USD,AGENCY,0.145
2022-09-10,175890969,CUS17589096960,60,50000,USD,WEB PAGE,0.099
2022-09-10,721414282,CUS72141428260,60,37000,USD,WEB PAGE,0.105
2022-09-10,827053850,CUS82705385060,60,49500,USD,WEB PAGE,0.125
2022-09-10,331488838,CUS33148883860,60,6000,USD,WEB PAGE,0.125
2022-09-10,595020214,CUS59502021448,48,53000,USD,WEB PAGE,0.125
2022-09-10,488524654,CUS48852465436,36,11000,USD,WEB PAGE,0.114
2022-09-10,320015594,CUS32001559412,12,5000,USD,WEB PAGE,0.099
2022-09-10,201019647,CUS20101964760,60,69300,USD,WEB PAGE,0.099
2022-09-10,731351543,CUS73135154360,60,16700,USD,WEB PAGE,0.125
2022-09-10,879284476,CUS87928447660,60,70000,USD,CONTACT CENTER,0.1
2022-09-10,346441775,CUS34644177524,24,8000,USD,WEB PAGE,0.16
2022-09-10,901129544,CUS90112954460,60,20000,USD,WEB PAGE,0.125
2022-09-10,252307603,CUS25230760336,36,30000,USD,WEB PAGE,0.125
2022-09-10,497648465,CUS49764846560,60,25000,USD,WEB PAGE,0.13
2022-09-10,994474757,CUS99447475724,24,9070,USD,WEB PAGE,0.099
2022-09-10,615253563,CUS61525356348,48,16000,USD,WEB PAGE,0.13
2022-09-10,925384077,CUS92538407712,12,3000,USD,WEB PAGE,0.125
2022-09-10,723837987,CUS72383798748,48,32200,USD,WEB PAGE,0.17
2022-09-10,535709838,CUS53570983836,36,14700,USD,WEB PAGE,0.109
2022-09-10,341752677,CUS34175267760,60,25200,USD,AGENCY,0.115
2022-09-10,911449590,CUS91144959060,60,42007,USD,WEB PAGE,0.099
2022-09-10,548516515,CUS54851651548,48,51085,USD,WEB PAGE,0.099
2022-09-10,258979079,CUS25897907912,12,7000,USD,WEB PAGE,0.115
2022-09-10,527223455,CUS52722345536,36,15000,USD,WEB PAGE,0.18
2022-09-10,546237010,CUS54623701024,24,3500,USD,WEB PAGE,0.125
2022-09-10,275612362,CUS27561236260,60,30000,USD,WEB PAGE,0.145
2022-09-10,553534743,CUS55353474336,36,50000,USD,AGENCY,0.17
2022-09-10,342792756,CUS34279275648,48,37000,USD,WEB PAGE,0.099
2022-09-10,673719374,CUS67371937460,60,140000,USD,WEB PAGE,0.14
2022-09-10,461828947,CUS46182894724,24,4800,USD,WEB PAGE,0.114
2022-09-10,563406405,CUS56340640560,60,35854,USD,WEB PAGE,0.104
2022-09-10,710528244,CUS71052824436,36,26769.93,USD,WEB PAGE,0.105
2022-09-10,419645723,CUS41964572312,12,1090,USD,WEB PAGE,0.114
2022-09-10,589067571,CUS58906757160,60,10000,USD,WEB PAGE,0.105
2022-09-10,476642304,CUS47664230448,48,23780,USD,WEB PAGE,0.135
2022-09-10,684681821,CUS68468182148,48,28625,USD,WEB PAGE,0.099
2022-09-10,259719884,CUS25971988412,12,10000,USD,WEB PAGE,0.115
2022-09-10,710198340,CUS71019834012,12,3800,USD,WEB PAGE,0.125
2022-09-10,230911452,CUS23091145224,24,37000,USD,WEB PAGE,0.115
2022-09-10,942894025,CUS94289402560,60,44500,USD,AGENCY,0.099
2022-09-10,605680299,CUS60568029912,12,5000,USD,WEB PAGE,0.155
2022-09-10,924143741,CUS92414374160,60,45000,USD,WEB PAGE,0.13
2022-09-10,399487193,CUS39948719312,12,27000,USD,AGENCY,0.13
2022-09-10,350231350,CUS35023135060,60,47080,USD,WEB PAGE,0.099
2022-09-10,730884580,CUS73088458036,36,15000,USD,WEB PAGE,0.13
2022-09-10,785694610,CUS78569461060,60,120000,USD,AGENCY,0.125
2022-09-10,877577241,CUS87757724160,60,20000,USD,WEB PAGE,0.115
2022-09-10,744921908,CUS74492190860,60,120000,USD,WEB PAGE,0.105
2022-09-10,678471451,CUS67847145136,36,10000,USD,CONTACT CENTER,0.155
2022-09-10,917899001,CUS91789900160,60,15900,USD,WEB PAGE,0.135
2022-09-10,189759879,CUS18975987936,36,6003.5,USD,WEB PAGE,0.13
2022-09-10,744648023,CUS74464802360,60,47000,USD,WEB PAGE,0.114
2022-09-10,608519033,CUS60851903360,60,10000,USD,WEB PAGE,0.104
2022-09-10,496554781,CUS49655478160,60,30800,USD,WEB PAGE,0.099
2022-09-10,116860304,CUS11686030460,60,70000,USD,WEB PAGE,0.099
2022-09-10,572159489,CUS57215948960,60,60000,USD,AGENCY,0.13
2022-09-10,359046397,CUS35904639748,48,26000,USD,WEB PAGE,0.099
2022-09-10,850255833,CUS85025583360,60,21684.8,USD,WEB PAGE,0.165
2022-09-10,970063526,CUS97006352660,60,51000,USD,AGENCY,0.099
2022-09-10,112342225,CUS11234222548,48,65000,USD,AGENCY,0.099
2022-09-10,627720996,CUS62772099660,60,51000,USD,WEB PAGE,0.099
2022-09-10,224927885,CUS22492788560,60,39000,USD,WEB PAGE,0.115
2022-09-10,852778640,CUS85277864060,60,80500,USD,AGENCY,0.18
2022-09-10,803598705,CUS80359870548,48,85000,USD,WEB PAGE,0.105
2022-09-10,421036552,CUS42103655260,60,61000,USD,AGENCY,0.125
2022-09-10,230966776,CUS23096677612,12,11000,USD,AGENCY,0.105
2022-09-10,746077411,CUS74607741136,36,20000,USD,WEB PAGE,0.115
2022-09-10,544080728,CUS54408072812,12,10000,USD,WEB PAGE,0.115
2022-09-10,144677083,CUS14467708324,24,8500,USD,AGENCY,0.105
2022-09-10,841205394,CUS84120539460,60,120000,USD,WEB PAGE,0.145
2022-09-10,493251908,CUS49325190860,60,40000,USD,WEB PAGE,0.155
2022-09-10,662953906,CUS66295390660,60,70000,USD,CONTACT CENTER,0.16
2022-09-10,259176221,CUS25917622124,24,42700,USD,AGENCY,0.099
2022-09-10,504530002,CUS50453000212,12,20000,USD,WEB PAGE,0.099
2022-09-10,922905792,CUS92290579260,60,82000,USD,AGENCY,0.13
2022-09-10,955851034,CUS95585103460,60,39068,USD,WEB PAGE,0.099
2022-09-10,882989630,CUS88298963060,60,48902.34,USD,WEB PAGE,0.105
2022-09-10,701973791,CUS70197379160,60,40000,USD,AGENCY,0.115
2022-09-10,707794454,CUS70779445448,48,43600,USD,CONTACT CENTER,0.115
2022-09-10,591869287,CUS59186928748,48,14000,USD,WEB PAGE,0.115
2022-09-10,907577374,CUS90757737460,60,60000,USD,WEB PAGE,0.145
2022-09-10,625318782,CUS62531878224,24,15000,USD,WEB PAGE,0.099
2022-09-10,724795652,CUS72479565248,48,20000,USD,WEB PAGE,0.115
2022-09-10,265981390,CUS26598139024,24,4300,USD,WEB PAGE,0.165
2022-09-10,461919552,CUS46191955248,48,36000,USD,AGENCY,0.125
2022-09-10,942523371,CUS94252337148,48,29950,USD,WEB PAGE,0.099
2022-09-10,592827918,CUS59282791860,60,70000,USD,WEB PAGE,0.105
2022-09-10,352933470,CUS35293347036,36,25000,USD,MAIL OFFER,0.135
2022-09-10,635492291,CUS63549229112,12,1000,USD,WEB PAGE,0.13
2022-09-10,560289674,CUS56028967424,24,11500,USD,WEB PAGE,0.125
2022-09-10,454006492,CUS45400649260,60,65000,USD,WEB PAGE,0.105
2022-09-10,792725180,CUS79272518060,60,41500,USD,WEB PAGE,0.105
2022-09-10,743673705,CUS74367370560,60,51000,USD,CONTACT CENTER,0.145
2022-09-10,754734309,CUS75473430960,60,130000,USD,WEB PAGE,0.12
2022-09-10,516151652,CUS51615165260,60,26000,USD,WEB PAGE,0.099
2022-09-10,506052671,CUS50605267160,60,36012,USD,AGENCY,0.099
2022-09-10,606300653,CUS60630065324,24,6201,USD,WEB PAGE,0.115
2022-09-10,948348941,CUS94834894160,60,105000,USD,AGENCY,0.14
2022-09-10,487022912,CUS48702291224,24,15400,USD,AGENCY,0.125
2022-09-10,826529184,CUS82652918424,24,11000,USD,WEB PAGE,0.105
2022-09-10,725807727,CUS72580772760,60,30000,USD,WEB PAGE,0.155
2022-09-10,493382640,CUS49338264060,60,65000,USD,WEB PAGE,0.12
2022-09-10,251625987,CUS25162598724,24,20000,USD,WEB PAGE,0.145
2022-09-10,699970788,CUS69997078824,24,7200,USD,WEB PAGE,0.1
2022-09-10,262107340,CUS26210734012,12,12500,USD,AGENCY,0.19
2022-09-10,317577928,CUS31757792860,60,44400,USD,WEB PAGE,0.1
2022-09-10,561518368,CUS56151836824,24,6000,USD,WEB PAGE,0.135
2022-09-10,158234935,CUS15823493524,24,20000,USD,WEB PAGE,0.125
2022-09-10,563323305,CUS56332330560,60,24000,USD,WEB PAGE,0.135
2022-09-10,605944780,CUS60594478060,60,10000,USD,WEB PAGE,0.105
2022-09-10,519067866,CUS51906786660,60,140000,USD,CONTACT CENTER,0.155
2022-09-10,371625892,CUS37162589260,60,72926.85,USD,WEB PAGE,0.11
2022-09-10,194825763,CUS19482576360,60,72210,USD,WEB PAGE,0.099
2022-09-10,635702750,CUS63570275036,36,20000,USD,WEB PAGE,0.115
2022-09-10,986888066,CUS98688806660,60,75000,USD,AGENCY,0.145
2022-09-10,420144128,CUS42014412836,36,100000,USD,WEB PAGE,0.145
2022-09-10,548967105,CUS54896710548,48,30000,USD,AGENCY,0.15
2022-09-10,235983637,CUS23598363736,36,8000,USD,WEB PAGE,0.15
2022-09-10,384838140,CUS38483814060,60,54000,USD,WEB PAGE,0.14
2022-09-10,691765654,CUS69176565460,60,137500,USD,WEB PAGE,0.099
2022-09-10,679751031,CUS67975103160,60,17000,USD,WEB PAGE,0.155
2022-09-10,430892191,CUS43089219112,12,14000,USD,WEB PAGE,0.145
2022-09-10,444214814,CUS44421481436,36,44650,USD,WEB PAGE,0.099
2022-09-10,472485526,CUS47248552624,24,5000,USD,WEB PAGE,0.125
2022-09-10,371488025,CUS37148802560,60,12000,USD,WEB PAGE,0.165
2022-09-10,630421831,CUS63042183124,24,21600,USD,AGENCY,0.105
2022-09-10,422569084,CUS42256908460,60,48080,USD,WEB PAGE,0.145
2022-09-10,491503867,CUS49150386760,60,130000,USD,AGENCY,0.155
2022-09-10,704155223,CUS70415522360,60,39000,USD,WEB PAGE,0.119
2022-09-10,555736417,CUS55573641736,36,60000,USD,WEB PAGE,0.115
2022-09-10,470589693,CUS47058969360,60,10000,USD,WEB PAGE,0.125
2022-09-10,637833249,CUS63783324924,24,10000,USD,WEB PAGE,0.165
2022-09-10,483899118,CUS48389911848,48,18000,USD,AGENCY,0.145
2022-09-10,712418317,CUS71241831760,60,25000,USD,AGENCY,0.099
2022-09-10,756269252,CUS75626925248,48,25000,USD,WEB PAGE,0.105
2022-09-10,512385109,CUS51238510960,60,23000,USD,WEB PAGE,0.12
2022-09-10,773696965,CUS77369696560,60,52000,USD,WEB PAGE,0.105
2022-09-10,985703378,CUS98570337860,60,22946.63,USD,WEB PAGE,0.105
2022-09-10,238461824,CUS23846182460,60,60000,USD,WEB PAGE,0.145
2022-09-10,752031841,CUS75203184124,24,20000,USD,WEB PAGE,0.12
2022-09-10,517334006,CUS51733400660,60,50000,USD,WEB PAGE,0.099
2022-09-10,519635447,CUS51963544760,60,40000,USD,WEB PAGE,0.099
2022-09-10,801705607,CUS80170560760,60,50000,USD,WEB PAGE,0.105
2022-09-10,749927014,CUS74992701460,60,60000,USD,AGENCY,0.14
2022-09-10,197300155,CUS19730015548,48,25000,USD,AGENCY,0.145
2022-09-10,589950859,CUS58995085960,60,25000,USD,WEB PAGE,0.145
2022-09-10,726227455,CUS72622745560,60,26100,USD,WEB PAGE,0.099
2022-09-10,751036942,CUS75103694212,12,6268,USD,WEB PAGE,0.105
2022-09-10,634356859,CUS63435685948,48,15000,USD,WEB PAGE,0.11
2022-09-10,781293105,CUS78129310560,60,46000,USD,WEB PAGE,0.145
2022-09-10,637149525,CUS63714952524,24,24281.72,USD,WEB PAGE,0.1
2022-09-10,698829761,CUS69882976124,24,5000,USD,WEB PAGE,0.115
2022-09-10,847921164,CUS84792116412,12,15000,USD,WEB PAGE,0.099
2022-09-10,929724191,CUS92972419112,12,5000,USD,WEB PAGE,0.115
2022-09-10,937373822,CUS93737382260,60,58000,USD,WEB PAGE,0.16
2022-09-10,299508545,CUS29950854560,60,52500,USD,AGENCY,0.105
2022-09-10,762722395,CUS76272239536,36,4000,USD,WEB PAGE,0.155
2022-09-10,290223809,CUS29022380960,60,30000,USD,WEB PAGE,0.145
2022-09-10,998425807,CUS99842580736,36,50000,USD,WEB PAGE,0.1
2022-09-10,777757898,CUS77775789812,12,4000,USD,WEB PAGE,0.099
2022-09-10,878587164,CUS87858716448,48,63700,USD,AGENCY,0.105
2022-09-10,444704008,CUS44470400824,24,14350,USD,WEB PAGE,0.12
2022-09-10,956377910,CUS95637791036,36,50000,USD,WEB PAGE,0.125
2022-09-10,451185020,CUS45118502048,48,17500,USD,WEB PAGE,0.155
2022-09-10,499505895,CUS49950589560,60,15000,USD,WEB PAGE,0.109
2022-09-10,932173673,CUS93217367360,60,20000,USD,WEB PAGE,0.099
2022-09-10,864919739,CUS86491973960,60,50000,USD,WEB PAGE,0.099
2022-09-10,222263382,CUS22226338260,60,1912.44,USD,AGENCY,0.339
2022-09-10,398152385,CUS39815238524,24,14170,USD,AGENCY,0.099
2022-09-10,931348034,CUS93134803460,60,88883,USD,WEB PAGE,0.099
2022-09-10,386249837,CUS38624983760,60,30350,USD,AGENCY,0.099
2022-09-10,857529741,CUS85752974160,60,105000,USD,CONTACT CENTER,0.145
2022-09-10,793654367,CUS79365436760,60,50000,USD,WEB PAGE,0.155
2022-09-10,424345944,CUS42434594460,60,100000,USD,WEB PAGE,0.1
2022-09-10,427401981,CUS42740198112,12,2000,USD,WEB PAGE,0.12
2022-09-10,223000102,CUS22300010236,36,4300,USD,WEB PAGE,0.13
2022-09-10,121142370,CUS12114237048,48,21000,USD,WEB PAGE,0.145
2022-09-10,461978678,CUS46197867860,60,75000,USD,AGENCY,0.099
2022-09-10,298435808,CUS29843580812,12,13003.5,USD,WEB PAGE,0.105
2022-09-10,356286726,CUS35628672612,12,8000,USD,WEB PAGE,0.099
2022-09-10,497075248,CUS49707524860,60,27593,USD,WEB PAGE,0.145
2022-09-10,341745621,CUS34174562124,24,1000,USD,WEB PAGE,0.13
2022-09-10,495148837,CUS49514883760,60,34100,USD,AGENCY,0.105
2022-09-10,604615581,CUS60461558160,60,6000,USD,WEB PAGE,0.135
2022-09-10,757610635,CUS75761063560,60,25820,USD,WEB PAGE,0.115
2022-09-10,829581429,CUS82958142936,36,35003.5,USD,WEB PAGE,0.105
2022-09-10,635275787,CUS63527578724,24,5500,USD,WEB PAGE,0.14
2022-09-10,969713019,CUS96971301960,60,43100,USD,WEB PAGE,0.099
2022-09-10,540910581,CUS54091058124,24,1000,USD,WEB PAGE,0.11
2022-09-10,400567718,CUS40056771836,36,12000,USD,WEB PAGE,0.11
2022-09-10,949495280,CUS94949528060,60,90600,USD,WEB PAGE,0.115
2022-09-10,793411519,CUS79341151936,36,26000,USD,WEB PAGE,0.13
2022-09-10,917766194,CUS91776619436,36,30000,USD,AGENCY,0.099
